Date,Agent,All Products,Calls,Carrier Diversification,DMV NB,DMV NB Count,GI,Meal Penalties,Money Reports Error,BF,NB,NB vs Serv,Work Hours,OT,QA Score,Refunds,Tardies,Traffic School,Underwriting Error Margin,Uninsured Motorist %,Unjust OT,UW Open,WQ
6/12/25,joser,,,,0,0,183,0,,0,0,0.00,0,0,,,,,,,,,
6/12/25,karina,,,,0,0,625.57,0,,0,0,0.00,0,0,,,,,,,,,
6/12/25,karymes,,,,0,0,1020.8,0,,695.04,3,0.68,8,1.39,,,,,,,,,
6/12/25,kcoronado,,,,40.75,1,1152.36,0,,595.56,3,0.52,6.87,0,,,,,,,,,
6/12/25,kevinpax,,,,0,0,1001.47,0,,351.47,1,0.35,7.91,0,,,,,,,,,
6/12/25,landih,,,,40.75,1,334.24,0,,153.49,1,0.46,8,0.5,,,,,,,,,
6/12/25,luismu,,,,0,0,15,0,,0,0,0.00,0,0,,,,,,,,,
6/12/25,Luisro,,,,40.75,1,1781.15,1,,1504.65,6,0.84,8,0.12,,,,,,,,,
6/12/25,luzg,,,,0,0,542.54,0,,497.54,2,0.92,7.96,0,,,,,,,,,
6/12/25,make,,,,137.5,1,559.52,0,,377.26,3,0.67,8,0.38,,,,,,,,,
6/12/25,marianara,,,,0,0,355.86,0,,40.86,1,0.11,7.98,0,,,,,,,,,
6/12/25,marielam,,,,0,0,215.01,0,,0,0,0.00,0,0,,,,,,,,,
6/12/25,marinaag,,,,19.75,1,100.83,0,,81.08,1,0.80,7.42,0,,,,,,,,,
6/12/25,mariselaz,,,,0,0,806,1,,791,5,0.98,8,0.02,,,,,,,,,
6/12/25,marthagon,,,,0,0,0.01,0,,0,0,0.00,0,0,,,,,,,,,
6/12/25,MarvinA,,,,0,0,550,0,,0,0,0.00,8,0.38,,,,,,,,,
6/12/25,melissace,,,,0,0,1452,0,,775,3,0.53,7.94,0,,,,,,,,,
6/12/25,Micahw,,,,0,0,1075,0,,1025,3,0.95,0,0,,,,,,,,,
6/12/25,miriamm,,,,0,0,330,0,,0,0,0.00,0,0,,,,,,,,,
6/12/25,misaelm,,,,0,0,130.01,0,,0,0,0.00,0,0,,,,,,,,,
6/12/25,mpurata,,,,0,0,380.6,0,,380.6,2,1.00,0,0,,,,,,,,,
6/12/25,msanchez,,,,0,0,541.99,0,,411.99,2,0.76,8,1.07,,,,,,,,,
6/12/25,ObedD,,,,0,0,315,0,,315,1,1.00,8,1.46,,,,,,,,,
6/12/25,oscarg,,,,81.5,2,914.72,0,,458.29,4,0.50,8,0.72,,,,,,,,,
6/12/25,rafaelr,,,,0,0,772.43,0,,462.32,2,0.60,8,0.87,,,,,,,,,
6/12/25,renev,,,,0,0,394.03,0,,0,0,0.00,0,0,,,,,,,,,
6/12/25,rivasc,,,,0,0,292.71,0,,182.71,1,0.62,8,0.07,,,,,,,,,
6/12/25,robertol,,,,0,0,15,0,,0,0,0.00,0,0,,,,,,,,,
6/12/25,rodolfom,,,,0,0,122.04,0,,0,0,0.00,0,0,,,,,,,,,
6/12/25,rosalba,,,,160.51,3,799.8,0,,178.14,1,0.22,8,1.31,,,,,,,,,
6/12/25,samanthav,,,,0,0,682.06,0,,521.84,3,0.77,8,0.22,,,,,,,,,
6/12/25,SandraV,,,,0,0,450,0,,400,2,0.89,7.98,0,,,,,,,,,
6/12/25,sofiaga,,,,0,0,834.01,0,,664.95,3,0.80,7.78,0,,,,,,,,,
6/12/25,sramirez,,,,0,0,30.02,0,,0,0,0.00,0,0,,,,,,,,,
6/12/25,taniaa,,,,0,0,0,0,,0,4,-,0,0,,,,,,,,,
6/12/25,ugarcia,,,,0,0,228.12,0,,228.12,1,1.00,0,0,,,,,,,,,
6/12/25,ugutierrez,,,,0,0,0.01,0,,0,0,0.00,0,0,,,,,,,,,
6/12/25,valeriadl,,,,0,0,100,0,,0,0,0.00,0,0,,,,,,,,,
6/12/25,victordiaz,,,,36.5,1,1062.82,0,,723.32,4,0.68,8,0.3,,,,,,,,,
6/12/25,victoriag,,,,0,0,30.01,0,,0,0,0.00,0,0,,,,,,,,,
6/12/25,walter,,,,52.75,1,1238.4,0,,861.62,2,0.70,8,1.95,,,,,,,,,
6/12/25,webpayments,,,,0,0,191.99,0,,0,0,0.00,0,0,,,,,,,,,
6/12/25,williamg,,,,0,0,290,0,,275,1,0.95,8,0.02,,,,,,,,,
6/12/25,wnolasco,,,,0,0,569.54,0,,160.75,1,0.28,8,0.22,,,,,,,,,
6/12/25,yocelinee,,,,0,0,489.14,0,,344.14,2,0.70,8,0.72,,,,,,,,,
6/12/25,yvonnef,,,,40.75,1,262.82,0,,112.03,2,0.43,8,0.22,,,,,,,,,
6/13/25,AbrahamD,,,,0,0,800,0,,500,1,0.63,8,0.07,,,,,,,,,
6/13/25,AbrahamP,,,,0,0,982.41,0,,520,3,0.53,8,1.1,,,,,,,,,
6/13/25,acabello,,,,0,0,580.62,0,,0,0,0.00,0,0,,,,,,,,,
6/13/25,aduran,,,,0,0,794.83,0,,489.83,2,0.62,8,0.59,,,,,,,,,
6/13/25,AlanP,,,,0,0,189.64,0,,0,0,0.00,0,0,,,,,,,,,
6/13/25,AlejandraRa,,,,0,0,861.09,0,,637.06,3,0.74,7.88,0,,,,,,,,,
6/13/25,alejandrohuer,,,,0,0,1669.06,0,,1228.23,7,0.74,8,1.05,,,,,,,,,
6/13/25,alexanderm,,,,0,0,1039.6,0,,600,2,0.58,7.82,0,,,,,,,,,
6/13/25,alexandram,,,,0,0,1200,0,,1200,4,1.00,8,0.67,,,,,,,,,
6/13/25,alexiaz,,,,0,0,140,0,,0,0,0.00,8,0,,,,,,,,,
6/13/25,almag,,,,0,0,342,0,,132,1,0.39,4.83,0,,,,,,,,,
6/13/25,alonsod,,,,0,0,775.75,0,,679.76,4,0.88,7.95,0,,,,,,,,,
6/13/25,andreaam,,,,0,0,374.95,0,,145,1,0.39,7.97,0,,,,,,,,,
6/13/25,andreae,,,,0,0,1022.33,0,,535.77,3,0.52,7.9,0,,,,,,,,,
6/13/25,andresm,,,,0,0,953.95,0,,874.95,5,0.92,8,0.02,,,,,,,,,
6/13/25,Antonios,,,,0,0,666.95,0,,576.95,3,0.87,7.96,0,,,,,,,,,
6/13/25,aorduna,,,,0,0,15,0,,0,0,0.00,0,0,,,,,,,,,
6/13/25,ariasj,,,,0,0,1246.49,0,,768.37,4,0.62,8,0.37,,,,,,,,,
6/13/25,balmanza,,,,0,0,220,0,,0,0,0.00,0,0,,,,,,,,,
6/13/25,barbieb,,,,0,0,724,0,,454,2,0.63,8,0.32,,,,,,,,,
6/13/25,carlosme,,,,0,0,1328.52,0,,762.4,3,0.57,7.98,0,,,,,,,,,
6/13/25,celenep,,,,0,0,450,0,,400,1,0.89,7.94,0,,,,,,,,,
6/13/25,cesarsa,,,,0,0,295,0,,0,0,0.00,0,0,,,,,,,,,
6/13/25,cmartinez,,,,0,0,833,0,,0,0,0.00,0,0,,,,,,,,,
6/13/25,cristinal,,,,0,0,778.84,0,,533.94,3,0.69,7.41,0,,,,,,,,,
6/13/25,Cynthiar,,,,0,0,516.3,0,,100.61,3,0.19,7.72,0,,,,,,,,,
6/13/25,davidc,,,,0,0,785.87,0,,690.66,4,0.88,8,0.23,,,,,,,,,
6/13/25,dennisem,,,,0,0,15,0,,0,0,0.00,0,0,,,,,,,,,
6/13/25,dianaj,,,,0,0,618.3,0,,308.01,3,0.50,7.99,0,,,,,,,,,
6/13/25,dianamu,,,,0,0,1425.55,0,,794,3,0.56,8,0,,,,,,,,,
6/13/25,drbadillo,,,,0,0,31,0,,0,0,0.00,0,0,,,,,,,,,
6/13/25,ecuevas,,,,0,0,300,0,,0,0,0.00,0,0,,,,,,,,,
6/13/25,edgargr,,,,0,0,44.97,0,,0,0,0.00,8,0.18,,,,,,,,,
6/13/25,emilianor,,,,0,0,620,0,,0,0,0.00,0,0,,,,,,,,,
6/13/25,emilioh,,,,0,0,170.02,0,,0,0,0.00,0,0,,,,,,,,,
6/13/25,erickp,,,,0,0,498.18,0,,402.18,2,0.81,7.78,0,,,,,,,,,
6/13/25,ErickV,,,,0,0,148.31,0,,148.31,1,1.00,0,0,,,,,,,,,
6/13/25,eriks,,,,0,0,0,0,,0,7,-,0,0,,,,,,,,,
6/13/25,FabianC,,,,0,0,673.86,0,,432.74,3,0.64,8,0,,,,,,,,,
6/13/25,fernandag,,,,0,0,80,0,,0,0,0.00,0,0,,,,,,,,,
6/13/25,fernandomon,,,,0,0,1376,0,,1036,4,0.75,7.97,0,,,,,,,,,
6/13/25,fgutierrez,,,,438,6,2152.18,0,,1468.84,5,0.68,8,1.68,,,,,,,,,
6/13/25,franciscos,,,,0,0,365,0,,0,0,0.00,0,0,,,,,,,,,
6/13/25,fredm,,,,0,0,15,0,,0,0,0.00,7.96,0,,,,,,,,,
6/13/25,gcastellanos,,,,40.75,1,947.25,0,,591.75,2,0.62,8,0.45,,,,,,,,,
6/13/25,GeorgeL,,,,0,0,1048.44,0,,962.85,4,0.92,7.68,0,,,,,,,,,
6/13/25,gorellana,,,,0,0,1076.92,0,,646.77,3,0.60,7.5,0,,,,,,,,,
6/13/25,guadalupel,,,,0,0,750.89,0,,750.89,3,1.00,0,0,,,,,,,,,
6/13/25,guillermoc,,,,0,0,478.28,0,,194.39,1,0.41,8,0.5,,,,,,,,,
6/13/25,hluevano,,,,0,0,290.01,0,,0,0,0.00,0,0,,,,,,,,,
6/13/25,hollmana,,,,0,0,675.7,0,,480.7,3,0.71,0,0,,,,,,,,,
6/13/25,hugod,,,,0,0,472.15,0,,309.89,2,0.66,0,0,,,,,,,,,
6/13/25,irerih,,,,0,0,545,0,,375,2,0.69,8,0.8,,,,,,,,,
6/13/25,irvinm,,,,0,0,739.08,0,,558.06,5,0.76,7.87,0,,,,,,,,,
6/13/25,isela,,,,63.5,1,745.85,0,,618.13,3,0.83,5.93,0,,,,,,,,,
6/13/25,ivanra,,,,40.75,1,1045.75,0,,675,3,0.65,7.9,0,,,,,,,,,
6/13/25,jacquelynram,,,,0,0,231.54,0,,106.54,1,0.46,0,0,,,,,,,,,
6/13/25,jaimemo,,,,40.75,1,825.65,0,,664.9,3,0.81,0,0,,,,,,,,,
6/13/25,jazminhol,,,,0,0,1128.32,0,,515.32,5,0.46,7.98,0,,,,,,,,,
6/13/25,jcolunga,,,,0,0,346.88,0,,0,0,0.00,0,0,,,,,,,,,
6/13/25,jeanetts,,,,0,0,0,0,,0,1,-,0,0,,,,,,,,,
6/13/25,jimenac,,,,0,0,238.79,0,,0,0,0.00,0,0,,,,,,,,,
6/13/25,jorgej,,,,0,0,195.02,0,,0,0,0.00,0,0,,,,,,,,,
6/13/25,JorgemA,,,,40.75,1,1127.06,0,,461.31,3,0.41,8,0,,,,,,,,,
6/13/25,josefinah,,,,0,0,1346.49,0,,726.49,3,0.54,0,0,,,,,,,,,
6/13/25,joseher,,,,0,0,61,0,,0,0,0.00,0,0,,,,,,,,,
6/13/25,joselynv,,,,0,0,0,0,,0,1,-,0,0,,,,,,,,,
6/13/25,josemar,,,,0,0,80,0,,0,0,0.00,0,0,,,,,,,,,
6/13/25,josemun,,,,0,0,1050.9,0,,1035.9,4,0.99,8,0,,,,,,,,,
6/13/25,joser,,,,0,0,25,0,,0,0,0.00,0,0,,,,,,,,,
6/13/25,juang,,,,0,0,15,0,,0,0,0.00,8,0.03,,,,,,,,,
6/13/25,karymes,,,,178.25,2,1481.78,0,,418.62,3,0.28,8,1.73,,,,,,,,,
6/13/25,katherinem,,,,0,0,341.5,0,,268.24,2,0.79,7.98,0,,,,,,,,,
6/13/25,kcoronado,,,,0,0,1341.91,0,,1161.91,4,0.87,8,0.29,,,,,,,,,
6/13/25,kevinpax,,,,0,0,590.86,0,,538.03,2,0.91,8,0,,,,,,,,,
6/13/25,landih,,,,0,0,791.83,0,,791.83,3,1.00,7.99,0,,,,,,,,,
6/13/25,Luisro,,,,0,0,1571.67,0,,1024.02,4,0.65,7.98,0,,,,,,,,,
6/13/25,luzg,,,,0,0,533.19,0,,133.19,1,0.25,8,0.09,,,,,,,,,
6/13/25,make,,,,40.75,1,369.73,0,,0,0,0.00,7.8,0,,,,,,,,,
6/13/25,marianara,,,,0,0,363.22,0,,0,0,0.00,8,0,,,,,,,,,
6/13/25,mariavel,,,,0,0,1080.42,0,,792.76,4,0.73,8,0.12,,,,,,,,,
6/13/25,marielam,,,,0,0,152.51,0,,0,0,0.00,0,0,,,,,,,,,
6/13/25,marinaag,,,,0,0,631.35,0,,388.51,2,0.62,8,0.88,,,,,,,,,
6/13/25,mariselaz,,,,0,0,1384.91,0,,1134.5,3,0.82,8,0.73,,,,,,,,,
6/13/25,MarisolR,,,,0,0,678.39,0,,271.14,1,0.40,8,0.01,,,,,,,,,
6/13/25,marthagon,,,,0,0,0.01,0,,0,0,0.00,0,0,,,,,,,,,
6/13/25,MarvinA,,,,40.75,1,137.75,0,,17,1,0.12,8,1,,,,,,,,,
6/13/25,melissace,,,,0,0,685,0,,425,1,0.62,7.98,0,,,,,,,,,
6/13/25,Micahw,,,,0,0,893,0,,503,3,0.56,0,0,,,,,,,,,
6/13/25,miriamm,,,,0,0,80,0,,0,0,0.00,0,0,,,,,,,,,
6/13/25,misaelm,,,,0,0,380.01,0,,0,0,0.00,0,0,,,,,,,,,
6/13/25,mpurata,,,,0,0,1081.22,0,,781.22,4,0.72,0,0,,,,,,,,,
6/13/25,mramos,,,,40.75,1,180.38,0,,50,1,0.28,7.85,0,,,,,,,,,
6/13/25,msanchez,,,,0,0,644.41,0,,450.05,3,0.70,8,0.5,,,,,,,,,
6/13/25,navillel,,,,0,0,370,0,,0,1,0.00,8,0.75,,,,,,,,,
6/13/25,ObedD,,,,0,0,958.66,0,,613.66,3,0.64,8,1.55,,,,,,,,,
6/13/25,oscarg,,,,0,0,934.11,0,,647.67,3,0.69,8,0.89,,,,,,,,,
6/13/25,pedrom,,,,0,0,1845.96,0,,1055.96,5,0.57,8,0.75,,,,,,,,,
6/13/25,renev,,,,0,0,228,0,,0,0,0.00,0,0,,,,,,,,,
6/13/25,ricardol,,,,0,0,725,0,,500,3,0.69,0,0,,,,,,,,,
6/13/25,rickyc,,,,0,0,3129.63,0,,2513.57,7,0.80,8,0.18,,,,,,,,,
6/13/25,robertol,,,,0,0,30.69,0,,0,0,0.00,0,0,,,,,,,,,
6/13/25,rodolfom,,,,0,0,211.02,0,,0,0,0.00,0,0,,,,,,,,,
6/13/25,rodrigoca,,,,0,0,1396,0,,1331,6,0.95,8,0.95,,,,,,,,,
6/13/25,rosalba,,,,0,0,690,0,,160,1,0.23,8,0.02,,,,,,,,,
6/13/25,ruthp,,,,0,0,875,0,,749.19,3,0.86,8,0,,,,,,,,,
6/13/25,samanthav,,,,0,0,1113.73,0,,723.78,4,0.65,8,0.29,,,,,,,,,
6/13/25,SandraV,,,,0,0,495.61,0,,495.61,3,1.00,7.92,0,,,,,,,,,
6/13/25,scarosales,,,,137.5,1,832.5,0,,301,2,0.36,8,0.13,,,,,,,,,
6/13/25,sofiaga,,,,0,0,30,0,,0,0,0.00,7.9,0,,,,,,,,,
6/13/25,sramirez,,,,0,0,525.01,0,,0,0,0.00,0,0,,,,,,,,,
6/13/25,stephaniev,,,,40.75,1,536.06,0,,135.52,1,0.25,8,0.33,,,,,,,,,
6/13/25,ugarcia,,,,0,0,942.71,0,,732.71,4,0.78,0,0,,,,,,,,,
6/13/25,ugutierrez,,,,0,0,0.01,0,,0,0,0.00,0,0,,,,,,,,,
6/13/25,valeriadl,,,,0,0,15,0,,0,0,0.00,0,0,,,,,,,,,
6/13/25,vanesaa,,,,0,0,378.32,0,,73.32,1,0.19,8,0,,,,,,,,,
6/13/25,veromar,,,,0,0,80,0,,0,0,0.00,0,0,,,,,,,,,
6/13/25,victordiaz,,,,0,0,1394.66,0,,1264.66,5,0.91,8,0.8,,,,,,,,,
6/13/25,victoriag,,,,0,0,60,0,,0,0,0.00,0,0,,,,,,,,,
6/13/25,walter,,,,0,0,1049.48,0,,501.08,2,0.48,8,0.12,,,,,,,,,
6/13/25,webpayments,,,,0,0,59.87,0,,0,0,0.00,0,0,,,,,,,,,
6/13/25,williamg,,,,0,0,704.75,0,,659.63,4,0.94,7.98,0,,,,,,,,,
6/13/25,wnolasco,,,,0,0,1001.13,0,,861.01,3,0.86,8,0.03,,,,,,,,,
6/13/25,yocelinee,,,,0,0,848.89,0,,600.97,3,0.71,8,0.1,,,,,,,,,
6/13/25,yvonnef,,,,100.01,1,1661.1,0,,1186.09,5,0.71,8,0.57,,,,,,,,,
6/14/25,AbrahamP,,,,0,0,1003.94,0,,449.94,2,0.45,3.02,4.61,,,,,,,,,
6/14/25,AlanP,,,,0,0,45.01,0,,0,0,0.00,0,0,,,,,,,,,
6/14/25,alejandrohuer,,,,0,0,322.07,0,,0,0,0.00,7.4,0,,,,,,,,,
6/14/25,AlexC,,,,0,0,710.35,0,,545.35,2,0.77,8,0.02,,,,,,,,,
6/14/25,alfredome,,,,0,0,279.72,0,,115,1,0.41,7.49,0,,,,,,,,,
6/14/25,almag,,,,0,0,430,0,,400,2,0.93,4.83,0,,,,,,,,,
6/14/25,andresm,,,,0,0,287.34,0,,237.34,1,0.83,1.68,0,,,,,,,,,
6/14/25,Antonios,,,,0,0,676.86,0,,195.39,1,0.29,7.54,0,,,,,,,,,
6/14/25,antoniot,,,,0,0,622,0,,422,3,0.68,0,0,,,,,,,,,
6/14/25,argallegos,,,,0,0,50,0,,0,0,0.00,0,0,,,,,,,,,
6/14/25,ariasj,,,,0,0,1706.37,0,,1112.45,6,0.65,8,0,,,,,,,,,
6/14/25,avaldez,,,,0,0,15,0,,0,0,0.00,0,0,,,,,,,,,
6/14/25,avelazquez,,,,40.75,1,1763.63,0,,1377.88,6,0.78,8,0.56,,,,,,,,,
6/14/25,barbieb,,,,0,0,1164.17,0,,1099.17,6,0.94,8,0.17,,,,,,,,,
6/14/25,carlosme,,,,40.75,1,1293.04,0,,945.47,3,0.73,0.04,7.49,,,,,,,,,
6/14/25,celenep,,,,0,0,719.91,0,,200,1,0.28,0.18,7.27,,,,,,,,,
6/14/25,cmartinez,,,,0,0,282,0,,0,0,0.00,0,0,,,,,,,,,
6/14/25,Cynthiar,,,,0,0,809.41,0,,700,3,0.86,7.35,0,,,,,,,,,
6/14/25,danielg,,,,0,0,0,0,,0,1,-,0,0,,,,,,,,,
6/14/25,davidc,,,,0,0,932.87,0,,642.81,3,0.69,7.67,0,,,,,,,,,
6/14/25,ecuevas,,,,0,0,355,0,,0,0,0.00,0,0,,,,,,,,,
6/14/25,emilianor,,,,0,0,305.03,0,,0,0,0.00,0,0,,,,,,,,,
6/14/25,erickp,,,,0,0,597.9,0,,439.48,2,0.74,7.48,0,,,,,,,,,
6/14/25,eriks,,,,0,0,0,0,,0,3,-,0,0,,,,,,,,,
6/14/25,FabianC,,,,40.75,1,641.76,0,,412,3,0.64,8,1.15,,,,,,,,,
6/14/25,fernandag,,,,0,0,335,0,,0,0,0.00,0,0,,,,,,,,,
6/14/25,fernandomon,,,,0,0,814,0,,784,3,0.96,7.43,0,,,,,,,,,
6/14/25,fgutierrez,,,,40.75,1,564.41,0,,0,0,0.00,7.93,0,,,,,,,,,
6/14/25,francymar,,,,0,0,60,0,,0,0,0.00,7.37,0,,,,,,,,,
6/14/25,fredm,,,,0,0,390,0,,375,1,0.96,7.5,0,,,,,,,,,
6/14/25,gcastellanos,,,,0,0,1020.98,0,,305.47,2,0.30,8,0.79,,,,,,,,,
6/14/25,GeorgeL,,,,0,0,705.95,0,,690.95,3,0.98,7.1,0,,,,,,,,,
6/14/25,gloriaf,,,,0,0,559.26,0,,230.8,2,0.41,7.55,0,,,,,,,,,
6/14/25,gorellana,,,,0,0,1700.79,0,,300.85,2,0.18,7.76,0,,,,,,,,,
6/14/25,GracielaM,,,,0,0,520.19,0,,397,2,0.76,7.61,0,,,,,,,,,
6/14/25,guadalupel,,,,137.5,1,607,0,,225,1,0.37,0,0,,,,,,,,,
6/14/25,guillermoc,,,,0,0,1060,0,,865.95,5,0.82,8,0.6,,,,,,,,,
6/14/25,hluevano,,,,0,0,160.02,0,,0,0,0.00,0,0,,,,,,,,,
6/14/25,hollmana,,,,0,0,511.59,0,,258.59,2,0.51,0,0,,,,,,,,,
6/14/25,hugod,,,,0,0,468,0,,468,2,1.00,0,0,,,,,,,,,
6/14/25,ivanra,,,,0,0,520,0,,450,2,0.87,6.5,0,,,,,,,,,
6/14/25,jazminhol,,,,0,0,765,0,,351,3,0.46,7.5,0,,,,,,,,,
6/14/25,jonatanr,,,,0,0,440,0,,0,0,0.00,0,0,,,,,,,,,
6/14/25,jorgej,,,,0,0,394.77,0,,0,0,0.00,0,0,,,,,,,,,
6/14/25,JorgemA,,,,0,0,509,0,,275,1,0.54,0,5.15,,,,,,,,,
6/14/25,joselynv,,,,0,0,0,0,,0,2,-,0,0,,,,,,,,,
6/14/25,josemun,,,,219,3,450.54,0,,143.4,1,0.32,7.43,0,,,,,,,,,
6/14/25,joser,,,,0,0,230,0,,0,0,0.00,0,0,,,,,,,,,
6/14/25,katherinem,,,,0,0,30.06,0,,0,0,0.00,7.5,0,,,,,,,,,
6/14/25,kevinpax,,,,0,0,60,0,,0,0,0.00,7.5,0,,,,,,,,,
6/14/25,landih,,,,0,0,490,0,,175,1,0.36,7.88,0,,,,,,,,,
6/14/25,Luisro,,,,0,0,1094.57,0,,565.85,3,0.52,7.61,0,,,,,,,,,
6/14/25,make,,,,0,0,460.35,0,,445.35,2,0.97,7.5,0,,,,,,,,,
6/14/25,marianara,,,,40.75,1,121.88,0,,51.13,1,0.42,7.5,0,,,,,,,,,
6/14/25,mariavel,,,,40.75,1,837.39,0,,751.64,3,0.90,7.43,0,,,,,,,,,
6/14/25,marielam,,,,0,0,190,0,,0,0,0.00,0,0,,,,,,,,,
6/14/25,mariselaz,,,,0,0,710.18,0,,526.68,3,0.74,7.42,0,,,,,,,,,
6/14/25,MarisolR,,,,0,0,461.11,0,,363.39,2,0.79,7.5,0,,,,,,,,,
6/14/25,melissace,,,,137.5,1,772.74,0,,475,2,0.61,7.4,0,,,,,,,,,
6/14/25,mramos,,,,0,0,556.16,0,,466.51,4,0.84,7.61,0,,,,,,,,,
6/14/25,msanchez,,,,0,0,1126.98,0,,281.25,2,0.25,8,0.29,,,,,,,,,
6/14/25,ObedD,,,,0,0,76.75,0,,63.75,1,0.83,0,7.38,,,,,,,,,
6/14/25,oscarg,,,,40.75,1,1235.07,0,,699.82,4,0.57,8,0.6,,,,,,,,,
6/14/25,pedrom,,,,178.25,2,2084.85,0,,607.44,4,0.29,8,0.36,,,,,,,,,
6/14/25,rafaelr,,,,0,0,328,0,,100,1,0.30,5.22,0,,,,,,,,,
6/14/25,renev,,,,0,0,95.02,0,,0,0,0.00,0,0,,,,,,,,,
6/14/25,ricardol,,,,0,0,660,0,,215,1,0.33,0,0,,,,,,,,,
6/14/25,rickyc,,,,40.75,1,1327.75,0,,1172,5,0.88,7.51,0,,,,,,,,,
6/14/25,rivasc,,,,40.75,1,407.37,0,,283.3,2,0.70,7.9,0,,,,,,,,,
6/14/25,ruthp,,,,0,0,636.7,0,,401.62,2,0.63,7.5,0,,,,,,,,,
6/14/25,samanthav,,,,40.75,1,1130.22,0,,859.59,4,0.76,7.52,0,,,,,,,,,
6/14/25,SandraV,,,,0,0,490,0,,490,2,1.00,7.55,0,,,,,,,,,
6/14/25,scarosales,,,,40.75,1,305.87,0,,0,0,0.00,7.52,0,,,,,,,,,
6/14/25,sramirez,,,,0,0,569.01,0,,0,0,0.00,0,0,,,,,,,,,
6/14/25,stephaniev,,,,81.5,2,937.5,0,,400,2,0.43,7.2,0,,,,,,,,,
6/14/25,taniaa,,,,0,0,0,0,,0,1,-,0,0,,,,,,,,,
6/14/25,ugarcia,,,,0,0,609.08,0,,509.08,2,0.84,0,0,,,,,,,,,
6/14/25,valeriadl,,,,0,0,15,0,,0,0,0.00,0,0,,,,,,,,,
6/14/25,vanesaa,,,,0,0,674.13,0,,281.24,1,0.42,7.5,0,,,,,,,,,
6/14/25,veromar,,,,0,0,65.92,0,,0,0,0.00,0,0,,,,,,,,,
6/14/25,victordiaz,,,,178.25,2,1016.25,0,,823,3,0.81,7.53,0,,,,,,,,,
6/14/25,walter,,,,0,0,1558.64,0,,933.03,3,0.60,0,7.41,,,,,,,,,
6/14/25,webpayments,,,,0,0,65.46,0,,0,0,0.00,0,0,,,,,,,,,
6/14/25,williamg,,,,0,0,157.12,0,,157.12,1,1.00,0.17,1.03,,,,,,,,,
6/14/25,wnolasco,,,,0,0,75.41,0,,0,0,0.00,7.65,0,,,,,,,,,
6/15/25,aaronr,,,,0,0,536.83,0,,536.83,2,1.00,0,0,,,,,,,,,
6/15/25,alexandram,,,,0,0,1487.21,0,,1487.21,7,1.00,8,0.64,,,,,,,,,
6/15/25,edwards,,,,0,0,21.98,0,,2.98,1,0.14,8,0.17,,,,,,,,,
6/15/25,irvinm,,,,0,0,221.42,0,,201,1,0.91,5.6,0,,,,,,,,,
6/15/25,ismaelv,,,,0,0,459.58,0,,205.43,2,0.45,7.05,0,,,,,,,,,
6/15/25,josefinah,,,,0,0,889.3,0,,774.3,4,0.87,0,0,,,,,,,,,
6/15/25,rodrigoca,,,,0,0,1214.31,0,,1199.31,7,0.99,8,0.75,,,,,,,,,
6/15/25,taniaa,,,,0,0,0,0,,0,1,-,0,0,,,,,,,,,
6/16/25,AbrahamD,,,,0,0,3112.02,1,,1638.02,6,0.53,8,2.1,,,,,,,,,
6/16/25,AbrahamP,,,,0,0,1000.97,0,,366.92,3,0.37,8,1.57,,,,,,,,,
6/16/25,acabello,,,,0,0,273.74,0,,0,0,0.00,0,0,,,,,,,,,
6/16/25,aduran,,,,0,0,970.27,0,,825.27,3,0.85,8,1.03,,,,,,,,,
6/16/25,AlanP,,,,0,0,310.58,0,,0,0,0.00,0,0,,,,,,,,,
6/16/25,AlejandraRa,,,,0,0,275.85,0,,245.85,3,0.89,8,0.05,,,,,,,,,
6/16/25,alejandrohuer,,,,0,0,794.42,0,,495.42,3,0.62,7.65,0,,,,,,,,,
6/16/25,alexanderm,,,,315.75,3,1565.83,0,,610,3,0.39,7.85,0,,,,,,,,,
6/16/25,alexandram,,,,0,0,806.1,0,,806.1,4,1.00,8,0.75,,,,,,,,,
6/16/25,AlexC,,,,0,0,644.53,0,,253.49,1,0.39,8,0.02,,,,,,,,,
6/16/25,alexiaz,,,,0,0,786.51,0,,172.55,1,0.22,8,0,,,,,,,,,
6/16/25,alfredome,,,,0,0,734.33,0,,638.71,2,0.87,8,0,,,,,,,,,
6/16/25,almag,,,,0,0,856,0,,571,3,0.67,4.83,0,,,,,,,,,
6/16/25,alonsod,,,,0,0,1999.32,0,,1275.2,5,0.64,8,1.6,,,,,,,,,
6/16/25,andreaam,,,,0,0,1365.51,0,,885.89,3,0.65,8,0,,,,,,,,,
6/16/25,andreae,,,,0,0,1313.17,0,,706.05,3,0.54,8,0.23,,,,,,,,,
6/16/25,andresm,,,,0,0,847.12,0,,847.12,4,1.00,8,0.06,,,,,,,,,
6/16/25,Antonios,,,,0,0,1057.12,0,,682.12,3,0.65,7.98,0,,,,,,,,,
6/16/25,aorduna,,,,0,0,30,0,,0,0,0.00,0,0,,,,,,,,,
6/16/25,ariasj,,,,0,0,1632.7,0,,1129.02,6,0.69,8,0.25,,,,,,,,,
6/16/25,avaldez,,,,0,0,30,0,,0,0,0.00,0,0,,,,,,,,,
6/16/25,avelazquez,,,,40.75,1,1634.12,0,,874.46,4,0.54,8,0.43,,,,,,,,,
6/16/25,axelv,,,,0,0,1100.16,0,,575.16,2,0.52,8,0,,,,,,,,,
